row,age,username,gender,city,state,zip,lat,lng,freq,services,hulu,youtube,Apple TV+,FX,netflix,fuboTV,amazon,PlutoTV,Discovery+,Starz,Showtime,Philo,Crackle,CBS All Access,IMDb TV,Disney+,HBO MAX,NBC,Rent or Buy,FOX,Peacock,Tubi
8015,77,mohamed_warner,Male,San Diego,CA,92169,32.7153,-117.1573,3-FEWER_THREE_PER_MONTH,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
8017,63,hope_pruett,Female,East Liverpool,OH,43920,40.6774,-80.6006,2-FEW_TIMES_WEEK,"{'amazon': 1, 'Discovery+': 1}",,,,,,,1.0,,1.0,,,,,,,,,,,,,
8018,65,jayson_sawyers,Male,Smithfield,NE,68976,40.5832,-99.7285,1-DAILY,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
8019,46,michael_ramon,Female,Walcott,IA,52773,41.6453,-90.7256,2-FEW_TIMES_WEEK,"{'amazon': 1, 'youtube': 1}",,1.0,,,,,1.0,,,,,,,,,,,,,,,
8022,19,jake_sommer,Male,Wonalancet,NH,03897,43.9073,-71.3506,2-FEW_TIMES_WEEK,"{'Peacock': 1, 'youtube': 1, 'hulu': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,
8023,29,jeff_neill,Male,Homosassa,FL,34487,28.7814,-82.6151,1-DAILY,{'Showtime': 1},,,,,,,,,,,1.0,,,,,,,,,,,
8024,74,adriana_benitez,Female,Kennerdell,PA,16374,41.2848,-79.7393,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
8025,62,concetta_orellana,Female,North Newton,KS,67117,38.0743,-97.3473,3-FEWER_THREE_PER_MONTH,{'FOX': 1},,,,,,,,,,,,,,,,,,,,1.0,,
8026,20,hung_richardson,Male,East Earl,PA,17519,40.1395,-76.0276,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'FOX': 1, 'Disney+': 1}",,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,
8027,79,tod_bull,Male,Polacca,AZ,86042,35.8617,-110.3875,1-DAILY,"{'netflix': 1, 'Showtime': 1}",,,,,1.0,,,,,,1.0,,,,,,,,,,,
8028,38,princess_grove,Female,Columbia,MO,65212,38.9376,-92.3304,2-FEW_TIMES_WEEK,"{'Starz': 1, 'Showtime': 1}",,,,,,,,,,1.0,1.0,,,,,,,,,,,
8029,22,chanda_masterson,Female,Harristown,IL,62537,39.8567,-89.085,2-FEW_TIMES_WEEK,"{'netflix': 1, 'hulu': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
8030,40,tawana_hildreth,Female,Lynndyl,UT,84640,39.4943,-112.3979,1-DAILY,"{'netflix': 1, 'amazon': 1}",,,,,1.0,,1.0,,,,,,,,,,,,,,,
8031,31,janice_major,Female,Depew,NY,14043,42.905,-78.7041,3-FEWER_THREE_PER_MONTH,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
8032,42,kristin_dunaway,Female,Galeton,CO,80622,40.5378,-104.4585,1-DAILY,{'Peacock': 1},,,,,,,,,,,,,,,,,,,,,1.0,
8033,34,marisela_cain,Female,South Houston,TX,77587,29.6601,-95.2258,2-FEW_TIMES_WEEK,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
8035,34,gabriela_fontaine,Female,Wessington Springs,SD,57382,44.0664,-98.6751,2-FEW_TIMES_WEEK,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
8036,55,regina_packard,Female,Zanesville,OH,43702,39.9403,-82.0132,1-DAILY,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
8037,33,charity_edward,Female,Asheville,NC,28815,35.6203,-82.5286,2-FEW_TIMES_WEEK,"{'hulu': 1, 'youtube': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
8038,76,lilly_dobson,Female,Quemado,NM,87829,34.2652,-108.7578,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
8039,38,eva_strauss,Female,Suffolk,VA,23435,36.8544,-76.4664,2-FEW_TIMES_WEEK,"{'Apple TV+': 1, 'Tubi': 1, 'netflix': 1}",,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0
8041,49,alyson_holland,Female,German Valley,IL,61039,42.2176,-89.4712,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
8042,24,caren_hutchings,Female,Pembroke,GA,31321,32.1812,-81.6656,1-DAILY,"{'youtube': 1, 'Peacock': 1}",,1.0,,,,,,,,,,,,,,,,,,,1.0,
8044,20,vernice_sweat,Female,Memphis,TN,38167,35.2017,-89.9715,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
8045,78,verla_stoker,Female,Forest,VA,24551,37.3379,-79.2791,2-FEW_TIMES_WEEK,"{'hulu': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
8046,67,hollie_windsor,Female,Bieber,CA,96009,41.1315,-121.1286,2-FEW_TIMES_WEEK,{'HBO MAX': 1},,,,,,,,,,,,,,,,,1.0,,,,,
8047,27,antone_huggins,Male,Abingdon,VA,24210,36.6916,-82.02,2-FEW_TIMES_WEEK,"{'hulu': 1, 'CBS All Access': 1}",1.0,,,,,,,,,,,,,1.0,,,,,,,,
8048,43,bernard_hatchett,Male,Toccoa Falls,GA,30598,34.5942,-83.3557,2-FEW_TIMES_WEEK,{'amazon': 1},,,,,,,1.0,,,,,,,,,,,,,,,
8050,43,jamie_yarborough,Male,Laporte,PA,18626,41.4329,-76.5169,1-DAILY,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
8051,49,thaddeus_haywood,Male,Menomonee Falls,WI,53052,43.1789,-88.1173,2-FEW_TIMES_WEEK,"{'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
8052,43,edwin_lanier,Male,Elko,MN,55020,44.5647,-93.3269,2-FEW_TIMES_WEEK,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
8053,23,adan_hampton,Male,Mountain Pine,AR,71956,34.5976,-93.1539,1-DAILY,"{'Discovery+': 1, 'youtube': 1}",,1.0,,,,,,,1.0,,,,,,,,,,,,,
8054,52,jasper_muhammad,Male,Acushnet,MA,02743,41.6997,-70.9087,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
8055,32,hans_carney,Male,Southmayd,TX,76268,33.6304,-96.7692,1-DAILY,"{'youtube': 1, 'Crackle': 1}",,1.0,,,,,,,,,,,1.0,,,,,,,,,
8056,77,giovanni_schindler,Male,Monroe,LA,71203,32.553000000000004,-92.0422,1-DAILY,"{'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
8057,51,madge_felton,Female,Calvert,AL,36513,31.1552,-88.01,2-FEW_TIMES_WEEK,"{'youtube': 1, 'Disney+': 1}",,1.0,,,,,,,,,,,,,,1.0,,,,,,
8058,65,osvaldo_robinson,Male,Hamilton,CO,81638,40.325,-107.5841,1-DAILY,"{'netflix': 1, 'amazon': 1}",,,,,1.0,,1.0,,,,,,,,,,,,,,,
8059,70,felton_bagley,Male,Canton,OH,44707,40.7598,-81.35,2-FEW_TIMES_WEEK,"{'netflix': 1, 'Starz': 1}",,,,,1.0,,,,,1.0,,,,,,,,,,,,
8060,70,ervin_towle,Male,Oklahoma City,OK,73121,35.5062,-97.4452,2-FEW_TIMES_WEEK,"{'Philo': 1, 'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,
8061,29,sophia_forrest,Female,Silverton,TX,79257,34.4641,-101.3169,2-FEW_TIMES_WEEK,"{'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
8062,63,jenny_mattingly,Female,Chatham,LA,71226,32.2922,-92.4374,2-FEW_TIMES_WEEK,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
8063,77,francesco_wentworth,Male,Oklahoma City,OK,73146,35.5514,-97.4075,3-FEWER_THREE_PER_MONTH,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
8064,79,damon_pettigrew,Male,Dyer,AR,72935,35.4923,-94.1377,1-DAILY,"{'HBO MAX': 1, 'netflix': 1}",,,,,1.0,,,,,,,,,,,,1.0,,,,,
8065,42,bridgette_elmore,Female,Forgan,OK,73938,36.9086,-100.5409,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
8066,79,bryce_means,Male,Rogers,OH,44455,40.7789,-80.6202,3-FEWER_THREE_PER_MONTH,"{'Crackle': 1, 'hulu': 1}",1.0,,,,,,,,,,,,1.0,,,,,,,,,
8067,58,karina_davies,Female,Charlottesville,VA,22905,38.0401,-78.4851,2-FEW_TIMES_WEEK,"{'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
8068,37,dewayne_stricklin,Male,Omaha,NE,68164,41.2955,-96.1008,2-FEW_TIMES_WEEK,{'Peacock': 1},,,,,,,,,,,,,,,,,,,,,1.0,
8069,33,delmar_ogden,Male,Hyde,PA,16843,41.003,-78.4642,2-FEW_TIMES_WEEK,"{'youtube': 1, 'Philo': 1, 'netflix': 1}",,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,
8070,18,latisha_runyon,Female,Toomsboro,GA,31090,32.8219,-83.0844,1-DAILY,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
8071,31,jane_whitten,Female,Pittsburgh,PA,15229,40.5203,-80.03699999999998,1-DAILY,"{'amazon': 1, 'hulu': 1}",1.0,,,,,,1.0,,,,,,,,,,,,,,,
8072,44,dexter_smoot,Male,Sebastopol,CA,95472,38.3941,-122.8433,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'hulu': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
8073,20,caren_galvan,Female,Orlando,FL,32805,28.5302,-81.4045,1-DAILY,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
8074,74,teresa_hartley,Female,Delanson,NY,12053,42.74800000000001,-74.1868,2-FEW_TIMES_WEEK,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
8075,74,corinne_maxwell,Female,Cape Girardeau,MO,63702,37.3506,-89.5094,3-FEWER_THREE_PER_MONTH,"{'hulu': 1, 'Starz': 1}",1.0,,,,,,,,,1.0,,,,,,,,,,,,
8076,19,candi_conrad,Female,Washington,DC,20020,38.86,-76.9742,1-DAILY,"{'netflix': 1, 'Rent or Buy': 1}",,,,,1.0,,,,,,,,,,,,,,1.0,,,
8077,66,osvaldo_stephenson,Male,Manset,ME,04656,,,3-FEWER_THREE_PER_MONTH,{'amazon': 1},,,,,,,1.0,,,,,,,,,,,,,,,
8078,77,omer_camara,Male,Jacksonville,FL,32215,,,1-DAILY,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
8079,18,antoine_spivey,Male,Greensboro,NC,27412,36.0661,-79.8067,3-FEWER_THREE_PER_MONTH,"{'amazon': 1, 'youtube': 1}",,1.0,,,,,1.0,,,,,,,,,,,,,,,
8080,57,dion_jenson,Male,Kearny,NJ,07032,40.7647,-74.1471,2-FEW_TIMES_WEEK,"{'amazon': 1, 'Philo': 1}",,,,,,,1.0,,,,,1.0,,,,,,,,,,
8081,79,tabatha_powers,Female,Cornish Flat,NH,03746,43.4973,-72.2795,2-FEW_TIMES_WEEK,"{'hulu': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
8082,29,gina_ledford,Female,Stockbridge,MA,01263,42.3929,-73.2285,1-DAILY,{'Apple TV+': 1},,,1.0,,,,,,,,,,,,,,,,,,,
8083,76,annetta_wolford,Female,Quincy,IL,62306,39.9356,-91.4099,2-FEW_TIMES_WEEK,"{'netflix': 1, 'Showtime': 1}",,,,,1.0,,,,,,1.0,,,,,,,,,,,
8085,61,trisha_greenlee,Female,Bell City,LA,70630,30.1054,-93.0372,3-FEWER_THREE_PER_MONTH,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
8086,35,audrey_wellman,Female,Kissimmee,FL,34758,28.1984,-81.487,1-DAILY,{'Starz': 1},,,,,,,,,,1.0,,,,,,,,,,,,
8087,25,misti_barrientos,Female,Newcastle,CA,95658,38.8763,-121.143,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'youtube': 1, 'hulu': 1}",1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
8088,42,bennie_ponce,Male,Newark,NJ,07188,40.7357,-74.1724,1-DAILY,"{'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
8089,19,buddy_shields,Male,Huntington,TX,75949,31.2837,-94.5662,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'amazon': 1, 'netflix': 1}",,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,
8090,66,anne_borges,Female,Stratton,OH,43961,40.5185,-80.6285,3-FEWER_THREE_PER_MONTH,"{'IMDb TV': 1, 'hulu': 1}",1.0,,,,,,,,,,,,,,1.0,,,,,,,
8091,54,lucius_hagan,Male,Myers Flat,CA,95554,40.2841,-123.7945,1-DAILY,{'FOX': 1},,,,,,,,,,,,,,,,,,,,1.0,,
8092,63,foster_gleason,Male,Morse Mill,MO,63066,38.2809,-90.6521,3-FEWER_THREE_PER_MONTH,"{'Philo': 1, 'Apple TV+': 1, 'netflix': 1}",,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,
8093,45,leilani_scott,Female,East Saint Louis,IL,62205,38.6149,-90.1275,1-DAILY,"{'netflix': 1, 'Disney+': 1}",,,,,1.0,,,,,,,,,,,1.0,,,,,,
8094,54,kyle_mcgrath,Male,Clinton,IN,47842,39.6591,-87.4208,2-FEW_TIMES_WEEK,"{'youtube': 1, 'Showtime': 1}",,1.0,,,,,,,,,1.0,,,,,,,,,,,
8095,52,marva_hoff,Female,West Eaton,NY,13484,42.8545,-75.656,2-FEW_TIMES_WEEK,"{'Discovery+': 1, 'netflix': 1, 'HBO MAX': 1}",,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,
8096,26,lottie_fugate,Female,Unalaska,AK,99685,53.8871,-166.5199,2-FEW_TIMES_WEEK,{'Philo': 1},,,,,,,,,,,,1.0,,,,,,,,,,
8097,59,dewayne_harter,Male,Lewisburg,TN,37091,35.4596,-86.7812,2-FEW_TIMES_WEEK,{'IMDb TV': 1},,,,,,,,,,,,,,,1.0,,,,,,,
8098,72,luann_yates,Female,Willimantic,CT,06226,41.7149,-72.2134,3-FEWER_THREE_PER_MONTH,"{'IMDb TV': 1, 'Peacock': 1}",,,,,,,,,,,,,,,1.0,,,,,,1.0,
8099,18,maureen_vanhoose,Female,Belvidere,IL,61008,42.2595,-88.8509,2-FEW_TIMES_WEEK,"{'CBS All Access': 1, 'hulu': 1}",1.0,,,,,,,,,,,,,1.0,,,,,,,,
8100,46,reyes_hull,Male,Mendota,VA,24270,36.7223,-82.2649,1-DAILY,"{'hulu': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
8102,50,eusebio_nieto,Male,Des Moines,IA,50302,41.6727,-93.5722,2-FEW_TIMES_WEEK,"{'netflix': 1, 'hulu': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
8103,24,erin_forte,Female,Steens,MS,39766,33.5671,-88.3278,1-DAILY,"{'PlutoTV': 1, 'netflix': 1}",,,,,1.0,,,1.0,,,,,,,,,,,,,,
8104,32,gabrielle_brand,Female,Monterey,CA,93943,36.597,-121.8741,2-FEW_TIMES_WEEK,"{'IMDb TV': 1, 'hulu': 1}",1.0,,,,,,,,,,,,,,1.0,,,,,,,
8105,70,paulina_fong,Female,Oxford,MA,01540,42.1129,-71.8687,2-FEW_TIMES_WEEK,"{'hulu': 1, 'IMDb TV': 1}",1.0,,,,,,,,,,,,,,1.0,,,,,,,
8107,67,alvaro_lindgren,Male,Jaroso,CO,81138,37.0028,-105.6242,1-DAILY,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
8108,63,huey_lennon,Male,Defiance,PA,16633,40.1601,-78.2346,3-FEWER_THREE_PER_MONTH,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
8109,36,andrea_hollingsworth,Female,Rushville,OH,43150,39.7674,-82.428,1-DAILY,"{'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
8110,38,ollie_ngo,Male,Charleston,WV,25313,38.4142,-81.7582,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
8111,19,zack_mccarty,Male,Valmy,NV,89438,40.7927,-117.1268,1-DAILY,"{'amazon': 1, 'netflix': 1, 'Apple TV+': 1}",,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
8112,34,mable_broome,Female,Elmhurst,IL,60126,41.8927,-87.941,1-DAILY,"{'netflix': 1, 'hulu': 1, 'youtube': 1}",1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
8113,79,corrie_hart,Female,Shreveport,LA,71109,32.474000000000004,-93.8013,2-FEW_TIMES_WEEK,"{'hulu': 1, 'amazon': 1, 'Apple TV+': 1}",1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,
8114,48,suzanne_webber,Female,Fullerton,CA,92833,33.8766,-117.9551,1-DAILY,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
8115,49,danilo_cazares,Male,Rochester,KY,42273,37.2048,-86.8592,3-FEWER_THREE_PER_MONTH,"{'Philo': 1, 'netflix': 1}",,,,,1.0,,,,,,,1.0,,,,,,,,,,
8116,35,duane_costello,Male,Seymour,TN,37865,35.87,-83.7495,2-FEW_TIMES_WEEK,"{'Apple TV+': 1, 'hulu': 1}",1.0,,1.0,,,,,,,,,,,,,,,,,,,
8117,31,marta_woodson,Female,Pearsall,TX,78061,28.8923,-99.0944,2-FEW_TIMES_WEEK,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
8118,54,damian_glass,Male,Courtland,KS,66939,39.7851,-97.89,1-DAILY,{'amazon': 1},,,,,,,1.0,,,,,,,,,,,,,,,
8119,55,angeline_feeney,Female,Adell,WI,53001,43.6151,-88.0254,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'Showtime': 1}",,,,,1.0,,,,,,1.0,,,,,,,,,,,
8120,27,rocco_giron,Male,Laurel Hill,NC,28351,34.8238,-79.5491,1-DAILY,{'fuboTV': 1},,,,,,1.0,,,,,,,,,,,,,,,,
8121,60,chadwick_brantley,Male,Tariff,WV,25281,,,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
8122,52,marcel_jamison,Male,Saginaw,MI,48602,43.4248,-83.9745,1-DAILY,{'Showtime': 1},,,,,,,,,,,1.0,,,,,,,,,,,
8123,25,jay_baum,Male,Irving,TX,75063,32.9247,-96.9598,1-DAILY,"{'Discovery+': 1, 'netflix': 1}",,,,,1.0,,,,1.0,,,,,,,,,,,,,
8124,78,francis_gray,Female,Independence,MO,64057,39.0731,-94.3533,2-FEW_TIMES_WEEK,{'Peacock': 1},,,,,,,,,,,,,,,,,,,,,1.0,
8126,22,tara_mallory,Female,Gulf Breeze,FL,32563,30.3962,-87.0274,2-FEW_TIMES_WEEK,{'Starz': 1},,,,,,,,,,1.0,,,,,,,,,,,,
8127,24,caleb_frederick,Male,Houston,TX,77293,29.834,-95.4342,1-DAILY,"{'hulu': 1, 'amazon': 1}",1.0,,,,,,1.0,,,,,,,,,,,,,,,
8129,67,jewell_robins,Male,Boca Raton,FL,33434,26.3839,-80.1749,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
8130,57,fawn_hedges,Female,Williamsburg,NM,87942,33.1171,-107.2915,1-DAILY,"{'amazon': 1, 'youtube': 1}",,1.0,,,,,1.0,,,,,,,,,,,,,,,
8131,33,ladonna_moen,Female,Hartford,CT,06104,41.7918,-72.7188,2-FEW_TIMES_WEEK,"{'hulu': 1, 'Rent or Buy': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,
8132,63,sue_ritchey,Female,Shamokin Dam,PA,17876,40.8459,-76.8224,3-FEWER_THREE_PER_MONTH,"{'Showtime': 1, 'netflix': 1}",,,,,1.0,,,,,,1.0,,,,,,,,,,,
8133,24,terrie_oconnor,Female,Booneville,AR,72927,35.1364,-93.9274,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
8134,23,jeannette_bragg,Female,Portland,OR,97253,45.5235,-122.6762,1-DAILY,{'FOX': 1},,,,,,,,,,,,,,,,,,,,1.0,,
8135,49,dorothy_cerda,Female,Thor,IA,50591,42.6889,-94.039,1-DAILY,{'amazon': 1},,,,,,,1.0,,,,,,,,,,,,,,,
8136,75,ernestina_strain,Female,Livingston,CA,95334,37.3763,-120.7252,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
8137,78,melva_mcmillen,Female,Jeffersonville,IN,47199,38.2868,-85.7321,1-DAILY,"{'netflix': 1, 'Philo': 1}",,,,,1.0,,,,,,,1.0,,,,,,,,,,
8138,36,dallas_chamberlin,Male,Gaithersburg,MD,20885,39.1874,-77.2028,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
8139,18,dan_bullock,Male,El Paso,TX,88521,31.6948,-106.3,3-FEWER_THREE_PER_MONTH,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
8140,29,marlin_close,Male,Pennington,MN,56663,47.4651,-94.4834,1-DAILY,"{'netflix': 1, 'FX': 1}",,,,1.0,1.0,,,,,,,,,,,,,,,,,
8141,22,ora_whited,Female,Carpinteria,CA,93014,34.3989,-119.5185,3-FEWER_THREE_PER_MONTH,{'FOX': 1},,,,,,,,,,,,,,,,,,,,1.0,,
8143,33,felipe_larry,Male,Norwood,MN,55368,44.7736,-93.9216,1-DAILY,"{'Apple TV+': 1, 'Disney+': 1}",,,1.0,,,,,,,,,,,,,1.0,,,,,,
8144,43,goldie_ellison,Female,Wiggins,CO,80654,40.1598,-104.0468,2-FEW_TIMES_WEEK,"{'netflix': 1, 'amazon': 1}",,,,,1.0,,1.0,,,,,,,,,,,,,,,
8145,43,clement_gandy,Male,Arlington,VA,22206,38.8415,-77.0905,1-DAILY,{'fuboTV': 1},,,,,,1.0,,,,,,,,,,,,,,,,
8146,68,patsy_iverson,Female,Seminole,PA,16253,40.9548,-79.3428,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
8147,44,alfredo_meyers,Male,Inkster,MI,48141,42.294,-83.3146,1-DAILY,"{'Starz': 1, 'Crackle': 1}",,,,,,,,,,1.0,,,1.0,,,,,,,,,
8149,24,elda_bell,Female,Wynnewood,PA,19096,40.0,-75.27600000000002,1-DAILY,{'Disney+': 1},,,,,,,,,,,,,,,,1.0,,,,,,
8151,69,lane_yost,Male,Toyah,TX,79785,31.282,-103.8057,2-FEW_TIMES_WEEK,"{'netflix': 1, 'Showtime': 1}",,,,,1.0,,,,,,1.0,,,,,,,,,,,
8152,61,franklin_grenier,Male,Marion,PA,17235,39.8587,-77.6981,2-FEW_TIMES_WEEK,{'PlutoTV': 1},,,,,,,,1.0,,,,,,,,,,,,,,
8153,57,deangelo_gray,Male,Dalton,NE,69131,41.4068,-102.9726,1-DAILY,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
8154,58,malcolm_romero,Male,Lake Charles,LA,70609,30.2642,-93.3265,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
8155,66,marcie_manning,Female,Inez,KY,41224,37.8754,-82.5337,1-DAILY,"{'Disney+': 1, 'hulu': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,
8156,19,terri_hopson,Female,Grady,AR,71644,34.1032,-91.7057,3-FEWER_THREE_PER_MONTH,"{'hulu': 1, 'amazon': 1}",1.0,,,,,,1.0,,,,,,,,,,,,,,,
8157,35,jaclyn_snead,Female,Victor,WV,25938,38.1402,-81.0322,1-DAILY,"{'hulu': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
8158,22,shanda_arellano,Female,Dellrose,TN,38453,35.1214,-86.8121,1-DAILY,"{'hulu': 1, 'fuboTV': 1}",1.0,,,,,1.0,,,,,,,,,,,,,,,,
8159,20,frankie_dubois,Male,Countyline,OK,73425,34.4487,-97.5628,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
8160,44,saundra_hebert,Female,Overbrook,KS,66524,38.7922,-95.5616,1-DAILY,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
8161,53,royce_sizemore,Male,Boone,NC,28607,36.2142,-81.666,1-DAILY,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
8162,72,natalie_christenson,Female,Amarillo,TX,79119,35.0642,-101.9743,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
8164,31,myles_mena,Male,Topping,VA,23169,37.6009,-76.4575,1-DAILY,"{'netflix': 1, 'youtube': 1, 'amazon': 1}",,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,
8165,79,rob_downs,Male,Ludlow,MO,64656,39.6551,-93.7046,1-DAILY,{'amazon': 1},,,,,,,1.0,,,,,,,,,,,,,,,
8167,41,sanford_kern,Male,Spiro,OK,74959,35.2492,-94.6265,3-FEWER_THREE_PER_MONTH,"{'hulu': 1, 'Philo': 1}",1.0,,,,,,,,,,,1.0,,,,,,,,,,
8168,23,steve_goodson,Male,Ann Arbor,MI,48107,42.2535,-83.8366,1-DAILY,"{'netflix': 1, 'hulu': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
8169,21,toney_sommer,Male,Central,AK,99730,65.4681,-144.7489,2-FEW_TIMES_WEEK,"{'netflix': 1, 'youtube': 1, 'amazon': 1}",,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,
8170,64,flor_wood,Female,Walland,TN,37886,35.7533,-83.8243,2-FEW_TIMES_WEEK,{'FX': 1},,,,1.0,,,,,,,,,,,,,,,,,,
8171,59,lupe_fulcher,Female,Des Moines,IA,50317,41.6122,-93.5296,1-DAILY,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
8172,69,bennie_ames,Male,Brady,MT,59416,48.0312,-111.755,2-FEW_TIMES_WEEK,{'amazon': 1},,,,,,,1.0,,,,,,,,,,,,,,,
8173,55,lucille_varner,Female,South San Francisco,CA,94099,,,2-FEW_TIMES_WEEK,"{'CBS All Access': 1, 'hulu': 1, 'Apple TV+': 1}",1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,
8174,47,eli_worley,Male,Cleveland,TX,77327,30.33,-95.0202,1-DAILY,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
8175,55,gaye_falls,Female,Marblehead,MA,01945,42.4984,-70.8653,1-DAILY,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
8176,26,harriett_whittle,Female,Fairbanks,AK,99709,64.8544,-147.8469,1-DAILY,"{'netflix': 1, 'Philo': 1, 'FOX': 1}",,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,
8177,65,jamie_knox,Male,Potecasi,NC,27867,36.3632,-77.2391,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
